order_id,customer_id,product_id,order_date,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,delivery_distance_km,expected_delivery_days,order_month,order_day_of_week,category,payment_type,discount_bucket,price_bucket,returned
O020928,C07348,P01381,2025-07-10 10:34:15.831395,2724.39,4.46,0.0433,34,6,1,0.1666666666666666,1,37.2,7.3,3,7,3,Beauty,Credit Card,High,Premium,0
O020929,C01869,P01884,2025-07-10 10:47:22.091052,826.38,4.59,0.2704,19,9,1,0.1111111111111111,2,19.9,1.3,3,7,3,Fashion,COD,Medium,Mid,0
O020930,C01758,P02339,2025-07-10 11:00:28.350708,400.72,3.95,0.1115,46,7,1,0.1428571428571428,2,0.0,2.5,2,7,3,Home & Kitchen,Credit Card,Low,Budget,0
O020931,C04033,P02084,2025-07-10 11:13:34.610365,560.04,4.2,0.0745,30,5,2,0.4,1,20.9,7.3,4,7,3,Beauty,UPI,Medium,Mid,0
O020932,C04147,P00005,2025-07-10 11:26:40.870021,1498.6,4.65,0.1152,37,13,4,0.3076923076923077,1,11.5,7.0,4,7,3,Sports,UPI,Medium,Mid,0
O020933,C02893,P00952,2025-07-10 11:39:47.129678,985.25,3.78,0.1532,35,7,2,0.2857142857142857,1,12.7,27.2,3,7,3,Home & Kitchen,UPI,Medium,Mid,1
O020934,C06865,P00011,2025-07-10 11:52:53.389334,1916.81,4.57,0.1464,60,8,4,0.5,1,13.8,19.7,3,7,3,Home & Kitchen,Debit Card,Medium,Premium,0
O020935,C04311,P02018,2025-07-10 12:05:59.648991,1641.41,3.45,0.1097,42,10,0,0.0,2,23.1,19.2,4,7,3,Beauty,COD,Medium,Premium,0
O020936,C01282,P01926,2025-07-10 12:19:05.908647,789.77,3.1,0.0935,52,6,2,0.3333333333333333,1,16.1,15.8,2,7,3,Beauty,Debit Card,Medium,Mid,0
O020937,C03849,P00767,2025-07-10 12:32:12.168304,10580.37,3.94,0.1549,52,9,2,0.2222222222222222,2,0.0,12.3,2,7,3,Electronics,Credit Card,Low,Luxury,1
O020938,C02830,P00253,2025-07-10 12:45:18.427960,750.94,3.61,0.246,23,6,0,0.0,1,25.2,20.3,2,7,3,Fashion,COD,High,Mid,0
O020939,C05447,P01438,2025-07-10 12:58:24.687617,913.86,4.55,0.0869,49,7,0,0.0,1,0.0,21.6,3,7,3,Books,COD,Low,Mid,0
O020940,C06514,P00928,2025-07-10 13:11:30.947273,539.63,4.06,0.0531,22,5,1,0.2,1,14.8,26.0,2,7,3,Electronics,Wallet,Medium,Mid,0
O020941,C02483,P01106,2025-07-10 13:24:37.206930,2014.36,3.67,0.1175,26,8,2,0.25,1,13.6,26.6,4,7,3,Sports,COD,Medium,Premium,0
O020942,C05145,P01545,2025-07-10 13:37:43.466586,745.37,3.7,0.1373,48,5,2,0.4,2,13.9,27.9,3,7,3,Books,COD,Medium,Mid,1
O020943,C04953,P02024,2025-07-10 13:50:49.726243,2132.8,3.77,0.3275,54,3,0,0.0,2,30.2,19.8,2,7,3,Fashion,Credit Card,High,Premium,1
O020944,C00975,P00321,2025-07-10 14:03:55.985899,1220.69,3.35,0.0856,24,8,2,0.25,1,28.7,11.3,2,7,3,Electronics,Debit Card,High,Mid,0
O020945,C06624,P01995,2025-07-10 14:17:02.245556,1553.86,3.63,0.0805,62,9,0,0.0,1,20.9,15.9,2,7,3,Books,Wallet,Medium,Premium,0
O020946,C04404,P00756,2025-07-10 14:30:08.505212,1205.2,3.98,0.2491,62,8,2,0.25,1,25.5,9.9,5,7,3,Fashion,Credit Card,High,Mid,1
O020947,C06250,P01872,2025-07-10 14:43:14.764869,199.63,3.09,0.2107,26,6,2,0.3333333333333333,1,9.5,6.6,3,7,3,Fashion,UPI,Low,Budget,1
O020948,C02895,P02412,2025-07-10 14:56:21.024525,1557.92,4.04,0.1769,30,9,0,0.0,4,16.0,17.7,3,7,3,Footwear,Debit Card,Medium,Premium,0
O020949,C06373,P00152,2025-07-10 15:09:27.284182,2380.76,3.82,0.2152,62,6,0,0.0,1,5.4,13.2,3,7,3,Fashion,Wallet,Low,Premium,1
O020950,C07820,P00602,2025-07-10 15:22:33.543838,2895.7,4.02,0.054,56,9,0,0.0,2,19.4,11.5,3,7,3,Beauty,COD,Medium,Premium,0
O020951,C01126,P02429,2025-07-10 15:35:39.803495,1943.78,4.06,0.2115,57,4,0,0.0,1,32.3,7.1,3,7,3,Footwear,Credit Card,High,Premium,0
O020952,C02980,P00318,2025-07-10 15:48:46.063151,853.38,4.17,0.1657,40,7,0,0.0,1,33.5,2.0,3,7,3,Footwear,UPI,High,Mid,0
O020953,C03879,P01136,2025-07-10 16:01:52.322808,1365.28,4.9,0.1483,26,11,4,0.3636363636363636,2,28.5,20.1,3,7,3,Home & Kitchen,Credit Card,High,Mid,0
O020954,C05377,P00329,2025-07-10 16:14:58.582464,5080.94,4.33,0.0977,26,8,0,0.0,4,31.1,10.8,2,7,3,Beauty,Debit Card,High,Luxury,0
O020955,C03381,P00039,2025-07-10 16:28:04.842121,1518.25,4.11,0.0894,57,11,3,0.2727272727272727,2,2.6,5.6,3,7,3,Beauty,UPI,Low,Premium,0
O020956,C03783,P00793,2025-07-10 16:41:11.101777,477.15,3.62,0.2171,22,10,2,0.2,1,40.0,7.9,4,7,3,Fashion,COD,High,Budget,0
O020957,C01245,P00189,2025-07-10 16:54:17.361434,1308.9,4.17,0.0518,59,9,4,0.4444444444444444,1,21.1,17.0,3,7,3,Electronics,Credit Card,Medium,Mid,1
O020958,C01161,P00317,2025-07-10 17:07:23.621090,1761.12,4.05,0.0599,45,11,1,0.0909090909090909,3,25.9,12.7,4,7,3,Beauty,COD,High,Premium,0
O020959,C05572,P01714,2025-07-10 17:20:29.880747,1314.86,3.56,0.085,50,8,2,0.25,2,18.3,8.0,4,7,3,Beauty,UPI,Medium,Mid,0
O020960,C02836,P01179,2025-07-10 17:33:36.140403,1484.42,2.71,0.1718,43,8,1,0.125,1,0.5,20.2,4,7,3,Fashion,COD,Low,Mid,0
O020961,C03991,P02154,2025-07-10 17:46:42.400060,1762.64,3.56,0.2735,53,9,0,0.0,1,35.1,5.5,3,7,3,Fashion,COD,High,Premium,0
O020962,C07317,P01577,2025-07-10 17:59:48.659716,227.4,4.48,0.1309,49,7,2,0.2857142857142857,2,4.8,24.9,3,7,3,Electronics,COD,Low,Budget,0
O020963,C00827,P01214,2025-07-10 18:12:54.919372,1479.21,4.56,0.2394,49,7,1,0.1428571428571428,1,9.9,25.1,2,7,3,Fashion,COD,Low,Mid,0
O020964,C01378,P02456,2025-07-10 18:26:01.179029,1160.21,4.41,0.0924,53,5,2,0.4,1,13.0,25.5,3,7,3,Electronics,UPI,Medium,Mid,1
O020965,C03830,P01203,2025-07-10 18:39:07.438685,952.34,3.73,0.2078,25,9,1,0.1111111111111111,1,17.1,15.1,3,7,3,Footwear,UPI,Medium,Mid,0
O020966,C02471,P01368,2025-07-10 18:52:13.698342,1320.91,4.16,0.2497,59,8,2,0.25,1,27.5,5.9,3,7,3,Footwear,COD,High,Mid,1
O020967,C01548,P00855,2025-07-10 19:05:19.957998,1374.54,3.93,0.1281,57,13,1,0.0769230769230769,1,24.9,17.5,2,7,3,Home & Kitchen,Debit Card,Medium,Mid,0
O020968,C03841,P02096,2025-07-10 19:18:26.217655,1367.04,3.72,0.1462,58,9,0,0.0,2,0.0,8.9,2,7,3,Home & Kitchen,Credit Card,Low,Mid,0
O020969,C01177,P00959,2025-07-10 19:31:32.477311,488.3,3.8,0.0785,32,5,2,0.4,2,15.9,4.3,1,7,3,Sports,UPI,Medium,Budget,0
O020970,C01473,P01481,2025-07-10 19:44:38.736968,884.35,4.07,0.0697,39,8,4,0.5,1,5.2,29.8,4,7,3,Books,Debit Card,Low,Mid,0
O020971,C05616,P02048,2025-07-10 19:57:44.996624,401.05,3.93,0.1957,52,10,1,0.1,2,10.6,9.5,3,7,3,Footwear,Debit Card,Medium,Budget,1
O020972,C04053,P02140,2025-07-10 20:10:51.256281,1990.78,4.28,0.2867,53,13,2,0.1538461538461538,1,6.2,23.1,4,7,3,Footwear,COD,Low,Premium,0
O020973,C07500,P01142,2025-07-10 20:23:57.515937,1253.4,3.5,0.128,27,10,0,0.0,1,7.5,11.1,3,7,3,Sports,UPI,Low,Mid,0
O020974,C00577,P02287,2025-07-10 20:37:03.775594,645.97,3.7,0.1782,61,5,0,0.0,1,31.0,13.4,3,7,3,Footwear,UPI,High,Mid,0
O020975,C02319,P01015,2025-07-10 20:50:10.035250,9177.33,4.16,0.0987,57,8,0,0.0,1,12.5,2.3,3,7,3,Electronics,Credit Card,Medium,Luxury,0
O020976,C05215,P01688,2025-07-10 21:03:16.294907,890.24,3.51,0.2349,55,6,0,0.0,2,0.0,6.8,2,7,3,Footwear,UPI,Low,Mid,0
O020977,C06499,P00675,2025-07-10 21:16:22.554563,516.39,3.4,0.1282,32,10,1,0.1,1,28.2,18.8,2,7,3,Beauty,Debit Card,High,Mid,0
O020978,C06763,P00741,2025-07-10 21:29:28.814220,448.04,4.64,0.0742,24,9,1,0.1111111111111111,1,30.8,12.6,3,7,3,Beauty,Credit Card,High,Budget,0
O020979,C05983,P01292,2025-07-10 21:42:35.073876,1176.61,3.84,0.0755,61,3,0,0.0,2,14.4,10.3,3,7,3,Books,Credit Card,Medium,Mid,0
O020980,C07189,P02268,2025-07-10 21:55:41.333533,2546.15,2.93,0.1855,30,10,4,0.4,2,27.1,24.4,4,7,3,Footwear,UPI,High,Premium,0
O020981,C03014,P01185,2025-07-10 22:08:47.593189,1980.92,4.36,0.1995,52,12,2,0.1666666666666666,1,22.6,28.6,3,7,3,Footwear,UPI,Medium,Premium,0
O020982,C01811,P00683,2025-07-10 22:21:53.852846,4073.84,4.76,0.0466,29,6,3,0.5,1,0.0,34.8,3,7,3,Books,Debit Card,Low,Premium,0
O020983,C07327,P01713,2025-07-10 22:35:00.112502,1502.39,3.73,0.1035,29,10,1,0.1,1,45.8,4.8,3,7,3,Books,Credit Card,Very High,Premium,0
O020984,C05244,P02455,2025-07-10 22:48:06.372159,1405.07,3.92,0.0521,63,10,5,0.5,3,31.6,12.8,4,7,3,Beauty,Credit Card,High,Mid,1
O020985,C04622,P01652,2025-07-10 23:01:12.631815,1522.82,3.68,0.1235,64,6,0,0.0,1,16.7,12.8,4,7,3,Beauty,UPI,Medium,Premium,1
O020986,C00099,P00681,2025-07-10 23:14:18.891472,984.39,4.85,0.0693,47,8,1,0.125,3,12.8,27.7,4,7,3,Books,COD,Medium,Mid,0
O020987,C01856,P00450,2025-07-10 23:27:25.151128,658.25,4.68,0.1718,58,15,0,0.0,1,30.5,14.1,2,7,3,Electronics,UPI,High,Mid,0
O020988,C05151,P01704,2025-07-10 23:40:31.410785,813.99,4.34,0.0626,25,12,1,0.0833333333333333,1,0.0,7.9,2,7,3,Electronics,COD,Low,Mid,0
O020989,C03601,P01197,2025-07-10 23:53:37.670441,1815.92,3.32,0.1395,38,8,2,0.25,1,26.7,7.9,2,7,3,Home & Kitchen,Debit Card,High,Premium,0
O020990,C06150,P01613,2025-07-11 00:06:43.930098,1997.36,4.23,0.2182,58,9,3,0.3333333333333333,2,27.7,7.4,4,7,4,Fashion,Credit Card,High,Premium,0
O020991,C02996,P00106,2025-07-11 00:19:50.189754,1511.42,3.62,0.2243,47,5,0,0.0,2,27.1,9.9,2,7,4,Fashion,Credit Card,High,Premium,0
O020992,C03874,P00851,2025-07-11 00:32:56.449411,1714.6,4.83,0.2213,40,9,0,0.0,1,3.6,15.5,4,7,4,Fashion,COD,Low,Premium,0
O020993,C01968,P00303,2025-07-11 00:46:02.709067,150.0,4.24,0.2217,40,8,2,0.25,1,2.9,11.5,4,7,4,Footwear,Debit Card,Low,Budget,0
O020994,C05887,P01077,2025-07-11 00:59:08.968724,1052.38,4.27,0.0281,64,8,3,0.375,1,3.8,24.3,3,7,4,Beauty,COD,Low,Mid,0
O020995,C02066,P02019,2025-07-11 01:12:15.228380,4249.87,4.47,0.044,41,8,1,0.125,1,14.5,25.8,3,7,4,Books,Wallet,Medium,Premium,0
O020996,C01742,P01731,2025-07-11 01:25:21.488037,1574.15,3.9,0.3058,52,9,0,0.0,1,16.6,10.1,2,7,4,Fashion,Wallet,Medium,Premium,0
O020997,C07145,P02441,2025-07-11 01:38:27.747693,4243.51,3.08,0.1004,28,6,1,0.1666666666666666,1,11.5,18.0,3,7,4,Electronics,Wallet,Medium,Premium,1
O020998,C02352,P02281,2025-07-11 01:51:34.007350,1153.57,3.74,0.0602,53,8,2,0.25,1,9.5,17.0,4,7,4,Books,UPI,Low,Mid,0
O020999,C04469,P01278,2025-07-11 02:04:40.267006,890.5,4.58,0.2001,59,4,2,0.5,1,38.0,14.7,3,7,4,Fashion,Wallet,High,Mid,0
O021000,C06867,P02236,2025-07-11 02:17:46.526663,510.36,3.57,0.1585,39,6,0,0.0,1,21.7,27.2,3,7,4,Footwear,COD,Medium,Mid,0
O021001,C00004,P00925,2025-07-11 02:30:52.786319,465.81,4.25,0.0881,38,11,6,0.5454545454545454,1,30.7,13.9,4,7,4,Beauty,COD,High,Budget,0
O021002,C00555,P02309,2025-07-11 02:43:59.045976,840.49,3.03,0.02,64,11,0,0.0,1,15.6,9.8,3,7,4,Books,UPI,Medium,Mid,0
O021003,C04503,P01547,2025-07-11 02:57:05.305632,2549.9,4.39,0.0904,64,7,0,0.0,1,24.7,18.3,2,7,4,Sports,Credit Card,Medium,Premium,0
O021004,C05599,P01580,2025-07-11 03:10:11.565289,7590.14,3.76,0.1805,53,6,3,0.5,1,33.0,43.2,5,7,4,Fashion,Debit Card,High,Luxury,0
O021005,C07227,P01547,2025-07-11 03:23:17.824945,2549.9,4.39,0.0904,18,5,0,0.0,1,22.0,12.4,3,7,4,Sports,COD,Medium,Premium,0
O021006,C06122,P01982,2025-07-11 03:36:24.084602,791.29,2.96,0.1185,46,12,2,0.1666666666666666,1,13.7,4.5,4,7,4,Home & Kitchen,COD,Medium,Mid,1
O021007,C01900,P00409,2025-07-11 03:49:30.344258,795.04,4.26,0.0616,33,8,3,0.375,1,6.9,24.7,4,7,4,Books,COD,Low,Mid,0
O021008,C03015,P00886,2025-07-11 04:02:36.603915,1354.19,4.32,0.0763,41,9,3,0.3333333333333333,1,0.0,16.8,3,7,4,Sports,UPI,Low,Mid,0
O021009,C04316,P01040,2025-07-11 04:15:42.863571,1432.2,3.89,0.0947,30,9,0,0.0,1,22.8,5.3,3,7,4,Electronics,UPI,Medium,Mid,0
O021010,C04117,P01707,2025-07-11 04:28:49.123228,2300.6,3.86,0.204,18,7,2,0.2857142857142857,1,22.2,8.9,3,7,4,Fashion,COD,Medium,Premium,0
O021011,C07144,P01076,2025-07-11 04:41:55.382884,1398.7,4.06,0.2601,24,10,1,0.1,1,30.8,7.0,4,7,4,Fashion,UPI,High,Mid,0
O021012,C05183,P01832,2025-07-11 04:55:01.642541,185.32,4.81,0.1046,47,8,0,0.0,2,21.2,2.9,4,7,4,Home & Kitchen,UPI,Medium,Budget,0
O021013,C03254,P00046,2025-07-11 05:08:07.902197,4424.4,4.09,0.1464,35,10,1,0.1,1,13.8,7.8,3,7,4,Beauty,Debit Card,Medium,Premium,0
O021014,C00837,P00947,2025-07-11 05:21:14.161854,1122.95,3.83,0.1605,55,5,3,0.6,1,15.3,33.6,3,7,4,Electronics,Debit Card,Medium,Mid,0
O021015,C01969,P00252,2025-07-11 05:34:20.421510,453.42,3.57,0.1464,57,1,0,0.0,1,9.6,22.1,3,7,4,Beauty,COD,Low,Budget,0
O021016,C05877,P00263,2025-07-11 05:47:26.681167,1031.43,3.72,0.2805,60,13,2,0.1538461538461538,1,5.1,17.9,2,7,4,Fashion,UPI,Low,Mid,0
O021017,C02213,P00934,2025-07-11 06:00:32.940823,671.19,3.3,0.2332,46,8,3,0.375,1,27.6,38.1,5,7,4,Fashion,COD,High,Mid,0
O021018,C03533,P01045,2025-07-11 06:13:39.200480,361.72,4.09,0.1734,20,14,3,0.2142857142857142,2,42.1,2.7,3,7,4,Home & Kitchen,Wallet,Very High,Budget,0
O021019,C02510,P00049,2025-07-11 06:26:45.460136,526.47,3.79,0.239,23,9,2,0.2222222222222222,1,8.7,6.8,4,7,4,Fashion,Credit Card,Low,Mid,0
O021020,C06526,P00677,2025-07-11 06:39:51.719792,308.88,3.5,0.0932,21,8,0,0.0,3,39.1,15.8,3,7,4,Home & Kitchen,Credit Card,High,Budget,0
O021021,C00427,P02455,2025-07-11 06:52:57.979449,1405.07,3.92,0.0521,58,7,1,0.1428571428571428,1,0.2,3.7,3,7,4,Beauty,UPI,Low,Mid,0
O021022,C02527,P00752,2025-07-11 07:06:04.239105,2088.56,4.13,0.1165,40,6,1,0.1666666666666666,2,25.4,18.0,3,7,4,Books,UPI,High,Premium,0
O021023,C02771,P02273,2025-07-11 07:19:10.498762,1869.12,4.3,0.1967,49,13,8,0.6153846153846154,3,25.8,7.5,3,7,4,Fashion,COD,High,Premium,0
O021024,C02153,P02010,2025-07-11 07:32:16.758418,2589.35,3.33,0.0887,58,5,3,0.6,1,32.7,19.5,4,7,4,Electronics,Debit Card,High,Premium,0
O021025,C04719,P02220,2025-07-11 07:45:23.018075,4425.15,4.0,0.1066,36,5,1,0.2,2,19.2,3.9,3,7,4,Home & Kitchen,Credit Card,Medium,Premium,0
O021026,C05779,P02347,2025-07-11 07:58:29.277731,423.01,3.57,0.1122,51,8,5,0.625,1,20.0,8.9,3,7,4,Electronics,COD,Medium,Budget,0
O021027,C03321,P01132,2025-07-11 08:11:35.537388,2019.59,4.45,0.2093,21,5,1,0.2,1,20.6,3.9,2,7,4,Fashion,COD,Medium,Premium,0
O021028,C05498,P01439,2025-07-11 08:24:41.797044,2615.66,4.07,0.1035,41,12,2,0.1666666666666666,1,34.4,12.5,2,7,4,Electronics,COD,High,Premium,0
O021029,C06422,P01074,2025-07-11 08:37:48.056701,723.99,3.6,0.0703,34,9,1,0.1111111111111111,1,22.0,22.8,3,7,4,Books,Credit Card,Medium,Mid,0
O021030,C05843,P01511,2025-07-11 08:50:54.316357,3738.33,3.92,0.2395,44,11,2,0.1818181818181818,2,9.1,9.8,2,7,4,Footwear,UPI,Low,Premium,1
O021031,C07389,P00134,2025-07-11 09:04:00.576014,2118.61,4.13,0.2817,29,6,1,0.1666666666666666,1,18.7,19.9,3,7,4,Fashion,Debit Card,Medium,Premium,1
O021032,C02546,P02465,2025-07-11 09:17:06.835670,745.64,4.26,0.3253,36,12,1,0.0833333333333333,1,8.8,4.6,3,7,4,Fashion,Debit Card,Low,Mid,0
O021033,C02843,P00051,2025-07-11 09:30:13.095327,213.41,3.83,0.1958,53,9,1,0.1111111111111111,1,37.2,23.8,3,7,4,Fashion,Credit Card,High,Budget,1
O021034,C07726,P02376,2025-07-11 09:43:19.354983,1643.43,4.76,0.0897,49,8,0,0.0,1,17.1,8.8,4,7,4,Electronics,UPI,Medium,Premium,0
O021035,C04199,P00042,2025-07-11 09:56:25.614640,2454.82,3.63,0.2728,62,12,8,0.6666666666666666,2,31.6,20.1,4,7,4,Fashion,Debit Card,High,Premium,1
O021036,C02465,P00812,2025-07-11 10:09:31.874296,337.08,4.39,0.0531,39,4,1,0.25,1,11.9,3.1,3,7,4,Books,Debit Card,Medium,Budget,0
O021037,C03633,P00571,2025-07-11 10:22:38.133953,827.52,4.09,0.0582,19,7,2,0.2857142857142857,2,22.0,7.4,3,7,4,Beauty,UPI,Medium,Mid,0
O021038,C02267,P00951,2025-07-11 10:35:44.393609,4296.18,4.68,0.0811,50,6,1,0.1666666666666666,1,25.6,14.6,3,7,4,Beauty,UPI,High,Premium,0
O021039,C06487,P01766,2025-07-11 10:48:50.653266,2394.11,4.04,0.075,54,9,4,0.4444444444444444,2,6.6,9.4,4,7,4,Home & Kitchen,Wallet,Low,Premium,0
O021040,C03018,P00189,2025-07-11 11:01:56.912922,1308.9,4.17,0.0518,28,14,1,0.0714285714285714,1,36.2,12.0,3,7,4,Electronics,Credit Card,High,Mid,0
O021041,C04559,P00747,2025-07-11 11:15:03.172579,738.71,3.8,0.1103,53,13,4,0.3076923076923077,1,32.0,6.3,2,7,4,Home & Kitchen,UPI,High,Mid,0
O021042,C00327,P01364,2025-07-11 11:28:09.432235,3709.89,4.41,0.1914,29,5,0,0.0,1,40.4,18.1,3,7,4,Footwear,UPI,Very High,Premium,1
O021043,C00910,P01330,2025-07-11 11:41:15.691892,3161.48,3.55,0.1508,22,9,2,0.2222222222222222,1,4.3,10.0,3,7,4,Home & Kitchen,UPI,Low,Premium,0
O021044,C03394,P02357,2025-07-11 11:54:21.951548,6820.69,3.7,0.2147,26,12,4,0.3333333333333333,1,42.1,16.0,2,7,4,Footwear,Credit Card,Very High,Luxury,0
O021045,C06292,P01242,2025-07-11 12:07:28.211205,879.7,3.53,0.1052,48,9,2,0.2222222222222222,1,14.3,16.9,4,7,4,Books,UPI,Medium,Mid,0
O021046,C00748,P01466,2025-07-11 12:20:34.470861,343.19,3.66,0.1106,32,8,2,0.25,1,8.5,23.8,4,7,4,Home & Kitchen,Debit Card,Low,Budget,0
O021047,C05956,P02382,2025-07-11 12:33:40.730518,182.0,3.77,0.1055,51,7,2,0.2857142857142857,1,30.8,22.5,4,7,4,Sports,UPI,High,Budget,0
O021048,C01925,P00408,2025-07-11 12:46:46.990174,3251.54,3.84,0.0887,34,4,0,0.0,3,27.7,8.4,2,7,4,Electronics,Credit Card,High,Premium,0
O021049,C04123,P00739,2025-07-11 12:59:53.249831,1414.68,3.56,0.1299,64,7,2,0.2857142857142857,1,11.9,21.9,3,7,4,Home & Kitchen,Debit Card,Medium,Mid,0
O021050,C02184,P00039,2025-07-11 13:12:59.509487,1518.25,4.11,0.0894,48,9,5,0.5555555555555556,2,0.3,7.3,5,7,4,Beauty,UPI,Low,Premium,0
O021051,C04025,P02262,2025-07-11 13:26:05.769144,1292.04,4.66,0.1483,39,10,2,0.2,1,7.5,8.0,3,7,4,Home & Kitchen,UPI,Low,Mid,0
O021052,C01481,P02405,2025-07-11 13:39:12.028800,3643.69,3.62,0.1955,25,5,0,0.0,1,22.4,8.1,2,7,4,Fashion,COD,Medium,Premium,0
O021053,C03348,P01019,2025-07-11 13:52:18.288457,726.15,4.28,0.2267,24,4,1,0.25,1,31.2,19.5,3,7,4,Footwear,Debit Card,High,Mid,0
O021054,C05330,P01105,2025-07-11 14:05:24.548113,4578.79,3.73,0.207,41,7,2,0.2857142857142857,2,34.4,13.0,3,7,4,Fashion,COD,High,Premium,0
O021055,C02208,P00155,2025-07-11 14:18:30.807770,962.37,3.56,0.02,57,11,1,0.0909090909090909,1,30.0,12.3,2,7,4,Sports,Credit Card,High,Mid,1
O021056,C05486,P01428,2025-07-11 14:31:37.067426,562.01,3.85,0.093,26,5,1,0.2,2,10.7,12.2,3,7,4,Electronics,Debit Card,Medium,Mid,0
O021057,C04771,P00382,2025-07-11 14:44:43.327083,4874.14,3.97,0.0419,31,7,1,0.1428571428571428,1,36.1,17.9,2,7,4,Beauty,Credit Card,High,Premium,0
O021058,C03151,P02037,2025-07-11 14:57:49.586739,2415.6,4.1,0.1077,51,9,0,0.0,1,17.3,12.9,3,7,4,Sports,Credit Card,Medium,Premium,0
O021059,C07753,P02220,2025-07-11 15:10:55.846396,4425.15,4.0,0.1066,27,8,1,0.125,1,28.0,10.5,3,7,4,Home & Kitchen,Wallet,High,Premium,0
O021060,C00921,P01095,2025-07-11 15:24:02.106052,700.87,3.88,0.1951,59,7,0,0.0,1,0.0,12.0,3,7,4,Fashion,Wallet,Low,Mid,0
O021061,C02771,P00603,2025-07-11 15:37:08.365709,2683.73,3.99,0.0638,49,13,8,0.6153846153846154,1,32.1,5.7,3,7,4,Electronics,Wallet,High,Premium,0
O021062,C06494,P00732,2025-07-11 15:50:14.625365,774.35,3.35,0.0649,34,6,2,0.3333333333333333,2,27.4,12.2,3,7,4,Home & Kitchen,COD,High,Mid,0
O021063,C05809,P01145,2025-07-11 16:03:20.885022,569.59,4.3,0.2497,40,8,1,0.125,2,28.4,13.8,3,7,4,Fashion,UPI,High,Mid,1
O021064,C06755,P00076,2025-07-11 16:16:27.144678,1178.24,3.49,0.0952,48,10,7,0.7,1,14.9,15.2,4,7,4,Home & Kitchen,Credit Card,Medium,Mid,0
O021065,C03388,P01558,2025-07-11 16:29:33.404335,2654.9,4.35,0.0994,52,7,1,0.1428571428571428,4,17.4,16.8,1,7,4,Sports,UPI,Medium,Premium,1
O021066,C07889,P01140,2025-07-11 16:42:39.663991,416.31,3.94,0.0888,57,4,1,0.25,1,5.4,8.3,3,7,4,Electronics,UPI,Low,Budget,0
O021067,C03248,P01539,2025-07-11 16:55:45.923648,755.38,3.36,0.0363,22,8,0,0.0,1,25.6,14.5,3,7,4,Sports,COD,High,Mid,0
O021068,C07176,P01699,2025-07-11 17:08:52.183304,931.64,4.86,0.2586,40,9,5,0.5555555555555556,1,26.1,3.1,3,7,4,Fashion,Credit Card,High,Mid,0
O021069,C05942,P00984,2025-07-11 17:21:58.442961,1252.29,4.2,0.0942,40,7,0,0.0,1,0.0,23.4,5,7,4,Electronics,Credit Card,Low,Mid,1
O021070,C04598,P00120,2025-07-11 17:35:04.702617,333.38,3.55,0.2543,18,11,0,0.0,1,0.0,17.8,1,7,4,Fashion,Credit Card,Low,Budget,1
O021071,C05097,P00032,2025-07-11 17:48:10.962274,3151.27,4.37,0.1285,46,5,2,0.4,1,6.2,21.4,3,7,4,Electronics,Credit Card,Low,Premium,0
O021072,C02843,P01012,2025-07-11 18:01:17.221930,2563.82,4.2,0.0377,53,9,1,0.1111111111111111,2,28.0,22.4,2,7,4,Books,UPI,High,Premium,0
O021073,C04683,P00164,2025-07-11 18:14:23.481587,318.16,2.93,0.142,50,9,0,0.0,1,38.7,16.0,3,7,4,Books,UPI,High,Budget,0
O021074,C06519,P01665,2025-07-11 18:27:29.741243,2105.58,3.71,0.095,27,1,0,0.0,2,23.7,13.2,3,7,4,Electronics,Credit Card,Medium,Premium,0
O021075,C06416,P00340,2025-07-11 18:40:36.000900,521.97,4.02,0.02,20,9,2,0.2222222222222222,1,12.6,26.4,2,7,4,Books,Debit Card,Medium,Mid,0
O021076,C04564,P01473,2025-07-11 18:53:42.260556,555.11,4.55,0.2395,26,10,4,0.4,2,0.0,24.6,4,7,4,Footwear,UPI,Low,Mid,1
O021077,C07702,P02087,2025-07-11 19:06:48.520213,267.72,4.45,0.1279,37,7,0,0.0,2,27.2,7.7,3,7,4,Home & Kitchen,UPI,High,Budget,0
O021078,C07501,P02481,2025-07-11 19:19:54.779869,609.37,3.73,0.1554,58,5,1,0.2,1,18.0,43.7,2,7,4,Home & Kitchen,Credit Card,Medium,Mid,0
O021079,C03908,P00408,2025-07-11 19:33:01.039525,3251.54,3.84,0.0887,63,9,3,0.3333333333333333,1,24.8,11.2,3,7,4,Electronics,COD,Medium,Premium,0
O021080,C05716,P01863,2025-07-11 19:46:07.299182,710.06,3.63,0.1264,38,13,0,0.0,1,13.6,4.7,3,7,4,Beauty,UPI,Medium,Mid,0
O021081,C06840,P00268,2025-07-11 19:59:13.558838,717.51,4.27,0.0952,57,9,2,0.2222222222222222,1,18.5,3.0,3,7,4,Electronics,COD,Medium,Mid,0
O021082,C02061,P01828,2025-07-11 20:12:19.818495,1265.34,3.97,0.2593,60,8,1,0.125,1,36.2,22.3,3,7,4,Footwear,Credit Card,High,Mid,0
O021083,C00345,P01459,2025-07-11 20:25:26.078151,382.06,4.51,0.2028,60,11,3,0.2727272727272727,1,32.2,17.8,4,7,4,Footwear,UPI,High,Budget,1
