order_id,order_date,actual_returned,return_probability,risk_level,recommended_action,intervention_threshold,monitor_threshold,expected_avoided_return_cost,intervention_cost,net_expected_value
O038302,2025-12-15 13:08:51.103277,0,0.166466756321942,MEDIUM,MONITOR,0.21,0.1,79.90404303453215,100.0,-20.09595696546785
O038303,2025-12-15 13:21:57.362934,1,0.4100822608023474,HIGH,INTERVENE,0.21,0.1,196.83948518512673,100.0,96.83948518512673
O038304,2025-12-15 13:35:03.622590,0,0.1169946942441159,MEDIUM,MONITOR,0.21,0.1,56.15745323717564,100.0,-43.84254676282436
O038305,2025-12-15 13:48:09.882247,0,0.2113962173953146,HIGH,INTERVENE,0.21,0.1,101.47018434975101,100.0,1.4701843497510083
O038306,2025-12-15 14:01:16.141903,1,0.4167274170551712,HIGH,INTERVENE,0.21,0.1,200.0291601864822,100.0,100.02916018648219
O038307,2025-12-15 14:14:22.401560,0,0.1216038331820037,MEDIUM,MONITOR,0.21,0.1,58.36983992736178,100.0,-41.63016007263822
O038308,2025-12-15 14:27:28.661216,0,0.2153768673145054,HIGH,INTERVENE,0.21,0.1,103.38089631096258,100.0,3.3808963109625836
O038309,2025-12-15 14:40:34.920873,0,0.090502704110747,LOW,NO_ACTION,0.21,0.1,43.44129797315856,100.0,-56.55870202684144
O038310,2025-12-15 14:53:41.180529,0,0.5271780707373658,HIGH,INTERVENE,0.21,0.1,253.04547395393558,100.0,153.04547395393558
O038311,2025-12-15 15:06:47.440186,1,0.1450340982474481,MEDIUM,MONITOR,0.21,0.1,69.61636715877508,100.0,-30.383632841224923
O038312,2025-12-15 15:19:53.699842,0,0.2364113498252082,HIGH,INTERVENE,0.21,0.1,113.47744791609993,100.0,13.477447916099933
O038313,2025-12-15 15:32:59.959498,0,0.0933164683679964,LOW,NO_ACTION,0.21,0.1,44.791904816638265,100.0,-55.208095183361735
O038314,2025-12-15 15:46:06.219155,0,0.1338567224923673,MEDIUM,MONITOR,0.21,0.1,64.2512267963363,100.0,-35.7487732036637
O038315,2025-12-15 15:59:12.478811,0,0.0812509119765611,LOW,NO_ACTION,0.21,0.1,39.00043774874933,100.0,-60.99956225125067
O038316,2025-12-15 16:12:18.738468,0,0.071055455400899,LOW,NO_ACTION,0.21,0.1,34.10661859243152,100.0,-65.89338140756848
O038317,2025-12-15 16:25:24.998124,0,0.1456650402749954,MEDIUM,MONITOR,0.21,0.1,69.9192193319978,100.0,-30.080780668002205
O038318,2025-12-15 16:38:31.257781,0,0.1103260813505361,MEDIUM,MONITOR,0.21,0.1,52.956519048257334,100.0,-47.043480951742666
O038319,2025-12-15 16:51:37.517437,0,0.1354724096636414,MEDIUM,MONITOR,0.21,0.1,65.02675663854788,100.0,-34.97324336145212
O038320,2025-12-15 17:04:43.777094,0,0.1771964698625563,MEDIUM,MONITOR,0.21,0.1,85.05430553402702,100.0,-14.945694465972977
O038321,2025-12-15 17:17:50.036750,0,0.1155325261897503,MEDIUM,MONITOR,0.21,0.1,55.45561257108014,100.0,-44.54438742891986
O038322,2025-12-15 17:30:56.296407,1,0.4351851908421801,HIGH,INTERVENE,0.21,0.1,208.88889160424645,100.0,108.88889160424645
O038323,2025-12-15 17:44:02.556063,0,0.2983833203027001,HIGH,INTERVENE,0.21,0.1,143.22399374529604,100.0,43.22399374529604
O038324,2025-12-15 17:57:08.815720,0,0.3104263952443336,HIGH,INTERVENE,0.21,0.1,149.0046697172801,100.0,49.00466971728011
O038325,2025-12-15 18:10:15.075376,0,0.1523261439355642,MEDIUM,MONITOR,0.21,0.1,73.11654908907082,100.0,-26.883450910929184
O038326,2025-12-15 18:23:21.335033,0,0.1123844270455632,MEDIUM,MONITOR,0.21,0.1,53.94452498187034,100.0,-46.05547501812966
O038327,2025-12-15 18:36:27.594689,0,0.3335834385582586,HIGH,INTERVENE,0.21,0.1,160.12005050796415,100.0,60.12005050796415
O038328,2025-12-15 18:49:33.854346,1,0.4060367564924813,HIGH,INTERVENE,0.21,0.1,194.897643116391,100.0,94.89764311639101
O038329,2025-12-15 19:02:40.114002,0,0.0598365264604894,LOW,NO_ACTION,0.21,0.1,28.721532701034906,100.0,-71.2784672989651
O038330,2025-12-15 19:15:46.373659,0,0.1546441112246072,MEDIUM,MONITOR,0.21,0.1,74.22917338781146,100.0,-25.770826612188543
O038331,2025-12-15 19:28:52.633315,0,0.2314373335507842,HIGH,INTERVENE,0.21,0.1,111.08992010437642,100.0,11.089920104376418
O038332,2025-12-15 19:41:58.892972,0,0.2155328591104147,HIGH,INTERVENE,0.21,0.1,103.45577237299905,100.0,3.45577237299905
O038333,2025-12-15 19:55:05.152628,0,0.1991102841455243,MEDIUM,MONITOR,0.21,0.1,95.57293638985168,100.0,-4.427063610148323
O038334,2025-12-15 20:08:11.412285,0,0.1653136986285447,MEDIUM,MONITOR,0.21,0.1,79.35057534170146,100.0,-20.649424658298543
O038335,2025-12-15 20:21:17.671941,0,0.2152183928744572,HIGH,INTERVENE,0.21,0.1,103.30482857973946,100.0,3.304828579739464
O038336,2025-12-15 20:34:23.931598,0,0.1933266345401588,MEDIUM,MONITOR,0.21,0.1,92.79678457927622,100.0,-7.2032154207237795
O038337,2025-12-15 20:47:30.191254,1,0.3721587742620714,HIGH,INTERVENE,0.21,0.1,178.63621164579428,100.0,78.63621164579428
O038338,2025-12-15 21:00:36.450911,0,0.1065558822312413,MEDIUM,MONITOR,0.21,0.1,51.14682347099582,100.0,-48.85317652900418
O038339,2025-12-15 21:13:42.710567,0,0.0912677778838816,LOW,NO_ACTION,0.21,0.1,43.808533384263164,100.0,-56.191466615736836
O038340,2025-12-15 21:26:48.970224,0,0.2451494075905066,HIGH,INTERVENE,0.21,0.1,117.67171564344316,100.0,17.671715643443164
O038341,2025-12-15 21:39:55.229880,0,0.3349226621544872,HIGH,INTERVENE,0.21,0.1,160.76287783415384,100.0,60.76287783415384
O038342,2025-12-15 21:53:01.489537,0,0.1587849208635617,MEDIUM,MONITOR,0.21,0.1,76.21676201450961,100.0,-23.783237985490388
O038343,2025-12-15 22:06:07.749193,0,0.0935299432495929,LOW,NO_ACTION,0.21,0.1,44.8943727598046,100.0,-55.1056272401954
O038344,2025-12-15 22:19:14.008850,0,0.1309384099027583,MEDIUM,MONITOR,0.21,0.1,62.850436753323976,100.0,-37.149563246676024
O038345,2025-12-15 22:32:20.268506,0,0.1329128135485528,MEDIUM,MONITOR,0.21,0.1,63.79815050330534,100.0,-36.20184949669466
O038346,2025-12-15 22:45:26.528163,0,0.4288107183674896,HIGH,INTERVENE,0.21,0.1,205.829144816395,100.0,105.829144816395
O038347,2025-12-15 22:58:32.787819,0,0.0867882308143436,LOW,NO_ACTION,0.21,0.1,41.65835079088493,100.0,-58.34164920911507
O038348,2025-12-15 23:11:39.047476,1,0.2719857975803601,HIGH,INTERVENE,0.21,0.1,130.55318283857284,100.0,30.553182838572837
O038349,2025-12-15 23:24:45.307132,0,0.1164565443282081,MEDIUM,MONITOR,0.21,0.1,55.89914127753989,100.0,-44.10085872246011
O038350,2025-12-15 23:37:51.566789,0,0.541973112341329,HIGH,INTERVENE,0.21,0.1,260.14709392383793,100.0,160.14709392383793
O038351,2025-12-15 23:50:57.826445,0,0.0969640170243749,LOW,NO_ACTION,0.21,0.1,46.542728171699956,100.0,-53.457271828300044
O038352,2025-12-16 00:04:04.086102,0,0.244405882871991,HIGH,INTERVENE,0.21,0.1,117.31482377855566,100.0,17.314823778555663
O038353,2025-12-16 00:17:10.345758,1,0.1834756408298758,MEDIUM,MONITOR,0.21,0.1,88.06830759834038,100.0,-11.931692401659618
O038354,2025-12-16 00:30:16.605415,1,0.203090250066496,MEDIUM,MONITOR,0.21,0.1,97.48332003191807,100.0,-2.516679968081931
O038355,2025-12-16 00:43:22.865071,0,0.190270253510444,MEDIUM,MONITOR,0.21,0.1,91.32972168501311,100.0,-8.670278314986888
O038356,2025-12-16 00:56:29.124728,0,0.1531887355174937,MEDIUM,MONITOR,0.21,0.1,73.53059304839698,100.0,-26.46940695160302
O038357,2025-12-16 01:09:35.384384,1,0.211841233626148,HIGH,INTERVENE,0.21,0.1,101.68379214055103,100.0,1.6837921405510343
O038358,2025-12-16 01:22:41.644041,0,0.1729206511610703,MEDIUM,MONITOR,0.21,0.1,83.00191255731374,100.0,-16.998087442686256
O038359,2025-12-16 01:35:47.903697,0,0.2364700919772762,HIGH,INTERVENE,0.21,0.1,113.50564414909256,100.0,13.50564414909256
O038360,2025-12-16 01:48:54.163354,0,0.3328099398356886,HIGH,INTERVENE,0.21,0.1,159.74877112113052,100.0,59.74877112113052
O038361,2025-12-16 02:02:00.423010,0,0.0844023864415436,LOW,NO_ACTION,0.21,0.1,40.513145491940925,100.0,-59.486854508059075
O038362,2025-12-16 02:15:06.682667,0,0.1017605288194067,MEDIUM,MONITOR,0.21,0.1,48.84505383331521,100.0,-51.15494616668479
O038363,2025-12-16 02:28:12.942323,0,0.1654089336830819,MEDIUM,MONITOR,0.21,0.1,79.39628816787932,100.0,-20.60371183212068
O038364,2025-12-16 02:41:19.201980,0,0.4740517882026073,HIGH,INTERVENE,0.21,0.1,227.5448583372515,100.0,127.5448583372515
O038365,2025-12-16 02:54:25.461636,0,0.4414920078824588,HIGH,INTERVENE,0.21,0.1,211.9161637835802,100.0,111.9161637835802
O038366,2025-12-16 03:07:31.721293,0,0.2085359269455326,MEDIUM,MONITOR,0.21,0.1,100.09724493385565,100.0,0.0972449338556487
O038367,2025-12-16 03:20:37.980949,1,0.2251330725848636,HIGH,INTERVENE,0.21,0.1,108.06387484073451,100.0,8.063874840734513
O038368,2025-12-16 03:33:44.240606,0,0.0776354974891841,LOW,NO_ACTION,0.21,0.1,37.26503879480836,100.0,-62.73496120519164
O038369,2025-12-16 03:46:50.500262,0,0.2174567181678963,HIGH,INTERVENE,0.21,0.1,104.37922472059023,100.0,4.37922472059023
O038370,2025-12-16 03:59:56.759918,0,0.167207930133113,MEDIUM,MONITOR,0.21,0.1,80.25980646389424,100.0,-19.740193536105764
O038371,2025-12-16 04:13:03.019575,0,0.153812967766074,MEDIUM,MONITOR,0.21,0.1,73.83022452771552,100.0,-26.169775472284485
O038372,2025-12-16 04:26:09.279231,0,0.2826142750682088,HIGH,INTERVENE,0.21,0.1,135.65485203274022,100.0,35.65485203274022
O038373,2025-12-16 04:39:15.538888,0,0.1256981029844119,MEDIUM,MONITOR,0.21,0.1,60.335089432517705,100.0,-39.664910567482295
O038374,2025-12-16 04:52:21.798544,0,0.1456872356810674,MEDIUM,MONITOR,0.21,0.1,69.92987312691234,100.0,-30.07012687308766
O038375,2025-12-16 05:05:28.058201,0,0.2986167856149688,HIGH,INTERVENE,0.21,0.1,143.33605709518503,100.0,43.336057095185026
O038376,2025-12-16 05:18:34.317857,0,0.0720346641711021,LOW,NO_ACTION,0.21,0.1,34.576638802129004,100.0,-65.423361197871
O038377,2025-12-16 05:31:40.577514,0,0.1433400722450393,MEDIUM,MONITOR,0.21,0.1,68.80323467761886,100.0,-31.19676532238114
O038378,2025-12-16 05:44:46.837170,1,0.2806319735012679,HIGH,INTERVENE,0.21,0.1,134.70334728060857,100.0,34.70334728060857
O038379,2025-12-16 05:57:53.096827,0,0.2417873816363085,HIGH,INTERVENE,0.21,0.1,116.05794318542809,100.0,16.057943185428087
O038380,2025-12-16 06:10:59.356483,0,0.1959216742058192,MEDIUM,MONITOR,0.21,0.1,94.04240361879322,100.0,-5.957596381206784
O038381,2025-12-16 06:24:05.616140,0,0.5879169599494787,HIGH,INTERVENE,0.21,0.1,282.2001407757498,100.0,182.2001407757498
O038382,2025-12-16 06:37:11.875796,0,0.1515501802266432,MEDIUM,MONITOR,0.21,0.1,72.74408650878874,100.0,-27.25591349121126
O038383,2025-12-16 06:50:18.135453,0,0.2794903575592787,HIGH,INTERVENE,0.21,0.1,134.15537162845376,100.0,34.155371628453764
O038384,2025-12-16 07:03:24.395109,0,0.1054539670231195,MEDIUM,MONITOR,0.21,0.1,50.61790417109736,100.0,-49.38209582890264
O038385,2025-12-16 07:16:30.654766,0,0.2023338711167328,MEDIUM,MONITOR,0.21,0.1,97.12025813603174,100.0,-2.8797418639682633
O038386,2025-12-16 07:29:36.914422,1,0.2744424314393772,HIGH,INTERVENE,0.21,0.1,131.73236709090105,100.0,31.73236709090105
O038387,2025-12-16 07:42:43.174079,0,0.1893845927809007,MEDIUM,MONITOR,0.21,0.1,90.90460453483233,100.0,-9.09539546516767
O038388,2025-12-16 07:55:49.433735,0,0.1600502804426495,MEDIUM,MONITOR,0.21,0.1,76.82413461247175,100.0,-23.175865387528248
O038389,2025-12-16 08:08:55.693392,0,0.09362986745504,LOW,NO_ACTION,0.21,0.1,44.94233637841919,100.0,-55.05766362158081
O038390,2025-12-16 08:22:01.953048,0,0.0913162343864683,LOW,NO_ACTION,0.21,0.1,43.83179250550478,100.0,-56.16820749449522
O038391,2025-12-16 08:35:08.212705,0,0.1254008501083778,MEDIUM,MONITOR,0.21,0.1,60.19240805202134,100.0,-39.80759194797866
O038392,2025-12-16 08:48:14.472361,0,0.4263115307614132,HIGH,INTERVENE,0.21,0.1,204.62953476547833,100.0,104.62953476547833
O038393,2025-12-16 09:01:20.732018,1,0.4420037775499901,HIGH,INTERVENE,0.21,0.1,212.16181322399527,100.0,112.16181322399527
O038394,2025-12-16 09:14:26.991674,0,0.0703783694753314,LOW,NO_ACTION,0.21,0.1,33.781617348159074,100.0,-66.21838265184093
O038395,2025-12-16 09:27:33.251331,0,0.0967125724963965,LOW,NO_ACTION,0.21,0.1,46.42203479827032,100.0,-53.57796520172968
O038396,2025-12-16 09:40:39.510987,1,0.4317582198351428,HIGH,INTERVENE,0.21,0.1,207.24394552086852,100.0,107.24394552086852
O038397,2025-12-16 09:53:45.770644,1,0.4600155758406372,HIGH,INTERVENE,0.21,0.1,220.80747640350583,100.0,120.80747640350583
O038398,2025-12-16 10:06:52.030300,0,0.16465925441216,MEDIUM,MONITOR,0.21,0.1,79.0364421178368,100.0,-20.9635578821632
O038399,2025-12-16 10:19:58.289957,0,0.140512146158205,MEDIUM,MONITOR,0.21,0.1,67.4458301559384,100.0,-32.554169844061605
O038400,2025-12-16 10:33:04.549613,1,0.2012276662379378,MEDIUM,MONITOR,0.21,0.1,96.58927979421014,100.0,-3.4107202057898576
O038401,2025-12-16 10:46:10.809270,0,0.3134239835170693,HIGH,INTERVENE,0.21,0.1,150.44351208819327,100.0,50.44351208819327
O038402,2025-12-16 10:59:17.068926,1,0.4109405094465983,HIGH,INTERVENE,0.21,0.1,197.25144453436718,100.0,97.25144453436718
O038403,2025-12-16 11:12:23.328583,0,0.0892193803519139,LOW,NO_ACTION,0.21,0.1,42.82530256891867,100.0,-57.17469743108133
O038404,2025-12-16 11:25:29.588239,0,0.1274041801349453,MEDIUM,MONITOR,0.21,0.1,61.154006464773744,100.0,-38.845993535226256
O038405,2025-12-16 11:38:35.847896,0,0.1031006901923469,MEDIUM,MONITOR,0.21,0.1,49.48833129232651,100.0,-50.51166870767349
O038406,2025-12-16 11:51:42.107552,0,0.0839398287294635,LOW,NO_ACTION,0.21,0.1,40.29111779014248,100.0,-59.70888220985752
O038407,2025-12-16 12:04:48.367209,0,0.0545448540022997,LOW,NO_ACTION,0.21,0.1,26.181529921103852,100.0,-73.81847007889615
O038408,2025-12-16 12:17:54.626865,0,0.1193754552428065,MEDIUM,MONITOR,0.21,0.1,57.30021851654712,100.0,-42.69978148345288
O038409,2025-12-16 12:31:00.886522,1,0.3980493708142822,HIGH,INTERVENE,0.21,0.1,191.06369799085545,100.0,91.06369799085545
O038410,2025-12-16 12:44:07.146178,0,0.0901682911827266,LOW,NO_ACTION,0.21,0.1,43.280779767708765,100.0,-56.719220232291235
O038411,2025-12-16 12:57:13.405835,0,0.1280878661307708,MEDIUM,MONITOR,0.21,0.1,61.48217574276998,100.0,-38.51782425723002
O038412,2025-12-16 13:10:19.665491,0,0.1057647706154776,MEDIUM,MONITOR,0.21,0.1,50.76708989542924,100.0,-49.23291010457076
O038413,2025-12-16 13:23:25.925148,0,0.326528155560047,HIGH,INTERVENE,0.21,0.1,156.73351466882255,100.0,56.73351466882255
O038414,2025-12-16 13:36:32.184804,0,0.3327771863019934,HIGH,INTERVENE,0.21,0.1,159.73304942495682,100.0,59.73304942495682
O038415,2025-12-16 13:49:38.444461,0,0.5126005582734524,HIGH,INTERVENE,0.21,0.1,246.04826797125713,100.0,146.04826797125713
O038416,2025-12-16 14:02:44.704117,0,0.2994558244310596,HIGH,INTERVENE,0.21,0.1,143.73879572690862,100.0,43.73879572690862
O038417,2025-12-16 14:15:50.963774,1,0.2737857967859596,HIGH,INTERVENE,0.21,0.1,131.4171824572606,100.0,31.417182457260594
O038418,2025-12-16 14:28:57.223430,1,0.2853179962720525,HIGH,INTERVENE,0.21,0.1,136.9526382105852,100.0,36.95263821058521
O038419,2025-12-16 14:42:03.483087,0,0.1658746885594456,MEDIUM,MONITOR,0.21,0.1,79.61985050853389,100.0,-20.380149491466113
O038420,2025-12-16 14:55:09.742743,0,0.2462290200881589,HIGH,INTERVENE,0.21,0.1,118.18992964231627,100.0,18.189929642316272
O038421,2025-12-16 15:08:16.002400,0,0.1621089527116869,MEDIUM,MONITOR,0.21,0.1,77.81229730160972,100.0,-22.187702698390282
O038422,2025-12-16 15:21:22.262056,0,0.2218435820056183,HIGH,INTERVENE,0.21,0.1,106.48491936269677,100.0,6.484919362696772
O038423,2025-12-16 15:34:28.521713,0,0.085944219803495,LOW,NO_ACTION,0.21,0.1,41.2532255056776,100.0,-58.7467744943224
O038424,2025-12-16 15:47:34.781369,0,0.2440396799045681,HIGH,INTERVENE,0.21,0.1,117.13904635419267,100.0,17.139046354192672
O038425,2025-12-16 16:00:41.041026,0,0.1522220824914066,MEDIUM,MONITOR,0.21,0.1,73.06659959587516,100.0,-26.93340040412484
O038426,2025-12-16 16:13:47.300682,0,0.1279681150087972,MEDIUM,MONITOR,0.21,0.1,61.42469520422266,100.0,-38.57530479577734
O038427,2025-12-16 16:26:53.560339,0,0.3951570727534416,HIGH,INTERVENE,0.21,0.1,189.67539492165196,100.0,89.67539492165196
O038428,2025-12-16 16:39:59.819995,0,0.1204662314551798,MEDIUM,MONITOR,0.21,0.1,57.823791098486296,100.0,-42.176208901513704
O038429,2025-12-16 16:53:06.079651,0,0.2817259368543537,HIGH,INTERVENE,0.21,0.1,135.22844969008978,100.0,35.228449690089775
O038430,2025-12-16 17:06:12.339308,1,0.3658296635208041,HIGH,INTERVENE,0.21,0.1,175.59823848998596,100.0,75.59823848998596
O038431,2025-12-16 17:19:18.598964,0,0.0866778424561641,LOW,NO_ACTION,0.21,0.1,41.60536437895877,100.0,-58.39463562104123
O038432,2025-12-16 17:32:24.858621,0,0.1099935582451357,MEDIUM,MONITOR,0.21,0.1,52.79690795766513,100.0,-47.20309204233487
O038433,2025-12-16 17:45:31.118277,0,0.2977995075352423,HIGH,INTERVENE,0.21,0.1,142.9437636169163,100.0,42.9437636169163
O038434,2025-12-16 17:58:37.377934,0,0.0536236615346598,LOW,NO_ACTION,0.21,0.1,25.739357536636703,100.0,-74.2606424633633
O038435,2025-12-16 18:11:43.637590,1,0.2728400251990368,HIGH,INTERVENE,0.21,0.1,130.96321209553764,100.0,30.963212095537642
O038436,2025-12-16 18:24:49.897247,0,0.5654150504419642,HIGH,INTERVENE,0.21,0.1,271.3992242121428,100.0,171.39922421214283
O038437,2025-12-16 18:37:56.156903,0,0.2038430749078473,MEDIUM,MONITOR,0.21,0.1,97.8446759557667,100.0,-2.1553240442332964
O038438,2025-12-16 18:51:02.416560,0,0.1177623027103969,MEDIUM,MONITOR,0.21,0.1,56.52590530099051,100.0,-43.47409469900949
O038439,2025-12-16 19:04:08.676216,0,0.1755025185558595,MEDIUM,MONITOR,0.21,0.1,84.24120890681256,100.0,-15.75879109318744
O038440,2025-12-16 19:17:14.935873,0,0.1029668622195228,MEDIUM,MONITOR,0.21,0.1,49.424093865370935,100.0,-50.575906134629065
O038441,2025-12-16 19:30:21.195529,0,0.2237336782243452,HIGH,INTERVENE,0.21,0.1,107.39216554768569,100.0,7.392165547685693
O038442,2025-12-16 19:43:27.455186,1,0.2574665375194412,HIGH,INTERVENE,0.21,0.1,123.58393800933179,100.0,23.58393800933179
O038443,2025-12-16 19:56:33.714842,0,0.1897676528035324,MEDIUM,MONITOR,0.21,0.1,91.08847334569555,100.0,-8.911526654304453
O038444,2025-12-16 20:09:39.974499,1,0.4023638392003526,HIGH,INTERVENE,0.21,0.1,193.13464281616925,100.0,93.13464281616925
O038445,2025-12-16 20:22:46.234155,1,0.2300778588238194,HIGH,INTERVENE,0.21,0.1,110.4373722354333,100.0,10.437372235433301
O038446,2025-12-16 20:35:52.493812,0,0.4230365749682129,HIGH,INTERVENE,0.21,0.1,203.0575559847422,100.0,103.05755598474221
O038447,2025-12-16 20:48:58.753468,1,0.3454296893998327,HIGH,INTERVENE,0.21,0.1,165.8062509119197,100.0,65.8062509119197
O038448,2025-12-16 21:02:05.013125,0,0.0600601783249327,LOW,NO_ACTION,0.21,0.1,28.828885595967694,100.0,-71.17111440403231
O038449,2025-12-16 21:15:11.272781,0,0.0766460306013563,LOW,NO_ACTION,0.21,0.1,36.790094688651024,100.0,-63.209905311348976
O038450,2025-12-16 21:28:17.532438,0,0.4896673418809951,HIGH,INTERVENE,0.21,0.1,235.04032410287766,100.0,135.04032410287766
O038451,2025-12-16 21:41:23.792094,0,0.2779550609277144,HIGH,INTERVENE,0.21,0.1,133.4184292453029,100.0,33.41842924530289
O038452,2025-12-16 21:54:30.051751,0,0.2052014228630119,MEDIUM,MONITOR,0.21,0.1,98.49668297424572,100.0,-1.503317025754285
O038453,2025-12-16 22:07:36.311407,1,0.2603705136994909,HIGH,INTERVENE,0.21,0.1,124.97784657575562,100.0,24.97784657575562
O038454,2025-12-16 22:20:42.571064,0,0.1579401589540303,MEDIUM,MONITOR,0.21,0.1,75.81127629793454,100.0,-24.18872370206546
O038455,2025-12-16 22:33:48.830720,0,0.0600061191747996,LOW,NO_ACTION,0.21,0.1,28.802937203903806,100.0,-71.19706279609619
O038456,2025-12-16 22:46:55.090377,0,0.0849815844515338,LOW,NO_ACTION,0.21,0.1,40.79116053673622,100.0,-59.20883946326378
O038457,2025-12-16 23:00:01.350033,0,0.2086760921479551,MEDIUM,MONITOR,0.21,0.1,100.16452423101845,100.0,0.16452423101844715
O038458,2025-12-16 23:13:07.609690,0,0.0549106916478656,LOW,NO_ACTION,0.21,0.1,26.357131990975486,100.0,-73.64286800902451
O038459,2025-12-16 23:26:13.869346,0,0.1429274536457539,MEDIUM,MONITOR,0.21,0.1,68.60517774996188,100.0,-31.394822250038118
O038460,2025-12-16 23:39:20.129003,0,0.0805616634458538,LOW,NO_ACTION,0.21,0.1,38.66959845400982,100.0,-61.33040154599018
O038461,2025-12-16 23:52:26.388659,0,0.1546458813468757,MEDIUM,MONITOR,0.21,0.1,74.23002304650034,100.0,-25.769976953499665
O038462,2025-12-17 00:05:32.648316,0,0.243199354807771,HIGH,INTERVENE,0.21,0.1,116.73569030773008,100.0,16.73569030773008
O038463,2025-12-17 00:18:38.907972,0,0.248960913042073,HIGH,INTERVENE,0.21,0.1,119.50123826019504,100.0,19.501238260195038
O038464,2025-12-17 00:31:45.167629,0,0.1582919914258573,MEDIUM,MONITOR,0.21,0.1,75.98015588441149,100.0,-24.019844115588512
O038465,2025-12-17 00:44:51.427285,0,0.2199415189455921,HIGH,INTERVENE,0.21,0.1,105.5719290938842,100.0,5.571929093884194
O038466,2025-12-17 00:57:57.686942,0,0.1289441846228423,MEDIUM,MONITOR,0.21,0.1,61.8932086189643,100.0,-38.1067913810357
O038467,2025-12-17 01:11:03.946598,1,0.1133284829734558,MEDIUM,MONITOR,0.21,0.1,54.397671827258776,100.0,-45.602328172741224
O038468,2025-12-17 01:24:10.206255,0,0.0826705735705695,LOW,NO_ACTION,0.21,0.1,39.68187531387336,100.0,-60.31812468612664
O038469,2025-12-17 01:37:16.465911,0,0.2002492401363858,MEDIUM,MONITOR,0.21,0.1,96.11963526546518,100.0,-3.8803647345348224
O038470,2025-12-17 01:50:22.725568,0,0.2680714483920804,HIGH,INTERVENE,0.21,0.1,128.6742952281986,100.0,28.674295228198588
O038471,2025-12-17 02:03:28.985224,1,0.5357505304149277,HIGH,INTERVENE,0.21,0.1,257.1602545991653,100.0,157.16025459916528
O038472,2025-12-17 02:16:35.244881,1,0.3832412570165263,HIGH,INTERVENE,0.21,0.1,183.9558033679326,100.0,83.95580336793259
O038473,2025-12-17 02:29:41.504537,0,0.2044854894630678,MEDIUM,MONITOR,0.21,0.1,98.15303494227254,100.0,-1.8469650577274592
O038474,2025-12-17 02:42:47.764194,1,0.4204085966313458,HIGH,INTERVENE,0.21,0.1,201.796126383046,100.0,101.79612638304599
O038475,2025-12-17 02:55:54.023850,0,0.1386186128462837,MEDIUM,MONITOR,0.21,0.1,66.53693416621618,100.0,-33.463065833783816
O038476,2025-12-17 03:09:00.283507,0,0.0760747904960075,LOW,NO_ACTION,0.21,0.1,36.5158994380836,100.0,-63.4841005619164
O038477,2025-12-17 03:22:06.543163,0,0.1907287579648683,MEDIUM,MONITOR,0.21,0.1,91.54980382313678,100.0,-8.450196176863216
O038478,2025-12-17 03:35:12.802820,0,0.3275203654950525,HIGH,INTERVENE,0.21,0.1,157.20977543762518,100.0,57.20977543762518
O038479,2025-12-17 03:48:19.062476,0,0.3239280651728691,HIGH,INTERVENE,0.21,0.1,155.48547128297716,100.0,55.48547128297716
O038480,2025-12-17 04:01:25.322133,0,0.1862506088217281,MEDIUM,MONITOR,0.21,0.1,89.40029223442949,100.0,-10.599707765570514
O038481,2025-12-17 04:14:31.581789,1,0.1306215847845315,MEDIUM,MONITOR,0.21,0.1,62.698360696575115,100.0,-37.301639303424885
O038482,2025-12-17 04:27:37.841446,0,0.2379436664591542,HIGH,INTERVENE,0.21,0.1,114.21295990039401,100.0,14.212959900394011
O038483,2025-12-17 04:40:44.101102,0,0.4520919494609772,HIGH,INTERVENE,0.21,0.1,217.00413574126904,100.0,117.00413574126904
O038484,2025-12-17 04:53:50.360759,0,0.1015370259707419,MEDIUM,MONITOR,0.21,0.1,48.73777246595611,100.0,-51.26222753404389
O038485,2025-12-17 05:06:56.620415,0,0.2199821959636956,HIGH,INTERVENE,0.21,0.1,105.59145406257389,100.0,5.591454062573888
O038486,2025-12-17 05:20:02.880072,0,0.0655353200182998,LOW,NO_ACTION,0.21,0.1,31.456953608783905,100.0,-68.5430463912161
O038487,2025-12-17 05:33:09.139728,0,0.3242065063773991,HIGH,INTERVENE,0.21,0.1,155.61912306115158,100.0,55.61912306115158
O038488,2025-12-17 05:46:15.399384,0,0.11439138169485,MEDIUM,MONITOR,0.21,0.1,54.907863213527996,100.0,-45.092136786472004
O038489,2025-12-17 05:59:21.659041,0,0.0685551254908603,LOW,NO_ACTION,0.21,0.1,32.90646023561295,100.0,-67.09353976438706
O038490,2025-12-17 06:12:27.918697,0,0.1746568487533557,MEDIUM,MONITOR,0.21,0.1,83.83528740161073,100.0,-16.164712598389272
O038491,2025-12-17 06:25:34.178354,1,0.2380710310991501,HIGH,INTERVENE,0.21,0.1,114.27409492759205,100.0,14.274094927592046
O038492,2025-12-17 06:38:40.438010,0,0.3075985677014677,HIGH,INTERVENE,0.21,0.1,147.64731249670447,100.0,47.64731249670447
O038493,2025-12-17 06:51:46.697667,0,0.2075749964790738,MEDIUM,MONITOR,0.21,0.1,99.63599830995543,100.0,-0.3640016900445744
O038494,2025-12-17 07:04:52.957323,0,0.2462393935247976,HIGH,INTERVENE,0.21,0.1,118.19490889190286,100.0,18.194908891902855
